"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-178867","特願2021-085966","2021/05/21","2022/12/02","制振天井","株式会社安藤・間,株式会社熊谷組,戸田建設株式会社,国立大学法人豊橋技術科学大学,佐藤工業株式会社,西松建設株式会社,前田建設工業株式会社","E04B9/18@G,E04B9/18@A","(57)【要約】
【課題】  地震発生時に、既存の吊り天井に生じる水平変位を抑制して天井部材の破損、脱落防止を図る。
【解決手段】  同軸動滑車を有する動滑車ユニットと、動滑車ユニットと相対する同軸定滑車を有する定滑車ユニットとからなる複数の滑車群と、制動ダンパーと、各滑車群、制動ダンパーの間を掛け渡されるワイヤーとからなる制振機構を吊り天井に設ける。地震発生時に、吊り天井が変位した際に、ワイヤーが滑車群間で所定の変位を生じた際、そのワイヤー変位量が、吊り天井に生じた相対変位量に対して増幅され、ワイヤーが変位量分、制動ダンパー内を通過することで吊り天井に入力されたエネルギーが減衰される。
【選択図】  図１
","特開2022-178867","","特許7716886","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-178867/11/ja"
"特開2022-176806","特願2021-083427","2021/05/17","2022/11/30","地中連続壁の芯材の付着物除去具","戸田建設株式会社","E02D5/20,102,E02D5/20,101,E02D5/12","(57)【要約】
【課題】雄継手に付着している付着物を除去するとともに雌継手内部に異物が侵入するのを防ぎ、施工が容易で特殊な施工用機器を必要としない連続壁の芯材の付着物除去具を提供すること。
【解決手段】既に建て込まれた地中連続壁の芯材２が有する雄継手２０に芯材３が有する雌継手３０を連結させて建て込まれる際に用いられる地中連続壁の芯材２に付着した付着物を除去する付着物除去具５で、雌継手３０の内空部３０１の下端開口部３０ａに当接する上面５０ａを有する本体部５０と、雄継手２０の延出片２００と抜け止め片２０１を取り囲み、且つ、雄継手２０の長手方向に沿って摺動可能に係合させる切欠き部５１と、を備え、上面５０ａの外形は、切欠き部５１以外において下端開口部３０ａの内形より大きい。
【選択図】図２
","特開2022-176806","","特許7693388","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-176806/11/ja"
"特開2022-176801","特願2021-083419","2021/05/17","2022/11/30","地中レーダ装置","戸田建設株式会社","E21D9/06,301@Z,G01S13/88,200,G01S7/03,244,G01S7/03,246,G01V3/12@B","(57)【要約】
【課題】地中掘進機において、送信アンテナ部及び受信アンテナ部を保護する防護板を通過する電磁波及びカッターで切削された部分を通過する電磁波を遮断し、適切な土質情報を含む表面伝播波を受信し、土質の判別精度が高い地中レーダ装置を提供すること。
【解決手段】地中掘進機１の前方に向けて電磁波を送信する送信アンテナ部３１と、表面伝播波を受信する受信アンテナ部３２と、電磁波を透過する素材よりなり面板２に設けられるとともに送信アンテナ部３１を防護する送信アンテナ防護板３０ａと、受信アンテナ部３２を防護する受信アンテナ防護板３０ｂと、送信アンテナ部３１の背面側の周囲に設けられた背面側電磁波遮断部３３と、送信アンテナ防護板３０ａと受信アンテナ防護板３０ｂとの間に沿って設けられる電磁波遮断部３４と、を有し、電磁波遮断部３４は、面板２の表面から突出する突出部３４ａを備えている。
【選択図】図２
","特開2022-176801","","特許7625482","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-176801/11/ja"
"特開2022-176463","特願2021-082918","2021/05/17","2022/11/30","レール送り装置を備えた台車","岐阜工業株式会社,戸田建設株式会社","E21D11/10@Z,E21D11/38@Z,E21D11/10@B","(57)【要約】
【課題】曲線走行に対応したレール送り装置を備えた台車を提供する。
【解決手段】ウインチ７の巻上げによってレール１１を滑走させながら前方向に送出し可能とし、後方側の車輪装置３は、台車１に対して水平軸１４を介して揺動自在に保持された車輪ホルダ１７を備え、この車輪ホルダ１７に水平軸１４を跨いで前側に前車輪１８を備え、後側に後車輪１９を備え、かつ台車１をアウトリガー２によって上昇させた際に、前後の自重差によって車輪ホルダー１７が自動的に揺動動作し、前車輪１８と後車輪１９の内の一方がレール１１に接触させるようにするとともに、レール１１に接触する側の車輪１８の幅をレールに対して通常幅とする。一方、前側の車輪装置４は、車輪２７、２８の幅をレールに対して幅広とする。台車１の前側に、台車１をアウトリガー２によって上昇させた際に、レール１１を進行方向に対して直交方向に横移動させるレール横移動装置５を設ける。
【選択図】図１２
","特開2022-176463","","特許7628249","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-176463/11/ja"
"特開2022-176041","特願2021-177501","2021/10/29","2022/11/25","土留壁","戸田建設株式会社","E02D17/04@E,E02D5/04","(57)【要約】
【課題】補助杭から親杭に対して確実にモーメントを伝達できる土留壁を提供する。
【解決手段】土留壁施工地盤に所定の間隔で挿入される複数の親杭２と、親杭２の側部位置から背面側地盤に対して挿入され、かつ親杭２に連結部材５を介して連結される複数の補助杭４と、を備える土留壁１であって、連結部材５は、１本の補助杭４に対して上下一対で使用され、上下一対の連結部材５は、補助杭４の上下幅寸法と同等の間隔を介して上下方向に並ぶように複数のボルトを介して親杭２に締結され、上下一対の連結部材５の互いに対向する対向部位は、補助杭４を背面側地盤に挿入する際のガイドとして機能し、且つ挿入された補助杭４のフランジ４ａと複数のボルトを介して締結される。
【選択図】図１
","特開2022-176041","","特許7736522","","","特許 有効","特許権の設定","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-176041/11/ja"
"特開2022-175685","特願2021-082312","2021/05/14","2022/11/25","土留壁及びその施工方法","戸田建設株式会社","E02D17/04@E,E02D5/04","(57)【要約】
【課題】材料費が無駄を回避するとともに、工程を減らして施工費を削減できる土留壁及びその施工方法を提供する。
【解決手段】土留壁施工地盤に所定の間隔で挿入される複数の親杭２と、隣接する親杭２間に設置される複数の横矢板３と、親杭２の側部位置から背面側地盤に対して挿入され、かつ親杭２に連結部材５を介して連結される複数の補助杭４と、を備える土留壁１であって、補助杭４の挿入方向基端部に着脱可能に装着され、補助杭４を背面側地盤に挿入する際、補助杭４を挿入する挿入用重機の掴み代となり、挿入後は補助杭４から取り外される掴み代部材６を備える。
【選択図】図１
","特開2022-175685","","特許7621880","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-175685/11/ja"
"特開2022-175684","特願2021-082311","2021/05/14","2022/11/25","土留壁","戸田建設株式会社","E02D17/04@E,E02D5/04","(57)【要約】
【課題】補助杭から親杭に対して確実にモーメントを伝達できる土留壁を提供する。
【解決手段】土留壁施工地盤に所定の間隔で挿入される複数の親杭と、親杭の側部位置から背面側地盤に対して挿入され、かつ親杭に連結部材５を介して連結される複数の補助杭と、を備える土留壁であって、連結部材５は、四角筒形状を有し、親杭の溝部及び補助杭の溝部に嵌入可能な角パイプ材５１と、角パイプ材５１の一端側開口部を塞ぎ、かつ親杭のウェブに複数の第１ボルトを介して締結可能な第１エンドプレート５２と、角パイプ材５１の他端側開口部を塞ぎ、かつ補助杭のウェブに複数の第２ボルトを介して締結可能な第２エンドプレート５３と、を一体的に備える。
【選択図】図９
","特開2022-175684","","特許7621879","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-175684/11/ja"
"特開2022-174655","特願2021-080605","2021/05/11","2022/11/24","反力受け装置及び発進方法","戸田建設株式会社","E21D9/06,301,E21D11/08,E21D9/06,301@C","(57)【要約】
【課題】構造が簡単で施工が容易であり、小径シールド掘進機からの反力によって損傷しにくく、小径シールド掘進機がスムーズに発進できる反力受け装置及び発進方法の提供。
【解決手段】既設トンネルの前端面に当接する既設トンネル当接面５００ａと、既設トンネルの内周面より内側に突出する内側突出部とを有し、既設トンネルの前端面に設けられる前側部材５０、及び、小径シールド掘進機のシールドジャッキからの押圧力を受けるジャッキ押圧面５１０ｂを有し、既設トンネルの内周面より内側に設けられる後側部材５１を備え、前側部材５０は、内側突出部に後方を向く後方当接面５０１ａを有し、後側部材５１は、前方を向く前方当接面５１０ａを有し、前側部材５０と後側部材５１とは、後方当接面５０１ａと前方当接面５１０ａとを当接させて固定される。
【選択図】図６
","特開2022-174655","","特許7586765","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-174655/11/ja"
"特開2022-172616","特願2021-078592","2021/05/06","2022/11/17","トンネル内周面の補強構造及びトンネル内周面の補強方法","戸田建設株式会社,公益財団法人鉄道総合技術研究所","E21D11/00@Z,E21D11/04@Z","(57)【要約】
【課題】施工性及びメンテナンス性の優れたトンネル内周面の補強構造及びトンネル内周面の補強方法を提供する。
【解決手段】トンネル１の軸方向に間隔を置いて配置されるとともに、トンネル内周面１１に沿って周方向に延伸する帯板２０と、トンネル横断面の側壁部１３に締結金具（アンカー５）によって固定されて、帯板２０の両端を、それぞれ支持する支持部３０と、側壁部１３より上方のアーチ部１２に締結金具（アンカー５）を使用することなく設置される、帯板２０を抱え込むように支持するガイド部５０と、を備える。
【選択図】図１
","特開2022-172616","","特許7481293","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-172616/11/ja"
"特開2022-160190","特願2021-064800","2021/04/06","2022/10/19","水中杭の打設管理方法","戸田建設株式会社","E02D7/16,E02D13/04","(57)【要約】
【課題】位置決め用テンプレートに設けたガイド鋼管と鋼管杭とが接触するのを防止しながら杭打設を行うようにすることで、位置決め用テンプレートの位置ずれを無くすとともに、杭打設完了後に容易に撤去可能とする。
【解決手段】平面視で井桁状に組み立てられた鋼材によって構成されるとともに、杭打設位置に断面円形のガイド鋼管１３が夫々設けられた位置決め用テンプレート１を水底に沈設する第１手順と、前記杭打ち装置５を所定の杭打ち箇所に位置決めするとともに、鋼管杭８をセットする第２手順と、前記鋼管杭８と前記位置決め用テンプレート１のガイド鋼管１３とを電源２６及び接触警告手段２７を中間に介して電気的に接続する第３手順と、前記接触警告手段２７による警告を監視しながら、前記鋼管杭８を前記ガイド鋼管１３に接触しないように打設を行う第４手順とからなる。
【選択図】図６
","特開2022-160190","","特許7603513","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-160190/11/ja"
"特開2022-158114","特願2021-062801","2021/04/01","2022/10/17","交差点通行システム","戸田建設株式会社,東海プラネット株式会社","G08G1/07@P","(57)【要約】
【課題】切換準備期間における交差点への進入を防止できる交差点通行システムを提供する。
【解決手段】信号機２～５だけでなく、遮断機８～１１を併設することで、工事車両検出センサ１６、１７が工事車両Ｖ２を検出してから工事道路Ｒ２側の信号機４、５が進入許容表示状態に切り換わるまでの切換準備期間や、工事車両Ｖ２が通過してから一般道路Ｒ１側の信号機２、３が進入許容表示状態に切り換わるまでの切換準備期間においても、歩行者Ｈ、一般車両Ｖ１及び工事車両Ｖ２の交差点Ｃへの進入を規制する。また、交差点Ｃ内及び一般道路Ｒ１を撮影し、撮影画像内の歩行者Ｈ及び一般車両Ｖ１を認識する第１及び第２撮影認識装置１４、１５を備えることで、制御装置１８は、歩行者Ｈ及び一般車両Ｖ１を認識しつつ信号機２～５及び遮断機８～１１を適切に制御することが可能になる。
【選択図】図１
","特開2022-158114","","特許7606700","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-158114/11/ja"
"特開2022-155976","特願2021-059447","2021/03/31","2022/10/14","粉塵飛散抑制方法","戸田建設株式会社","B01D45/08@Z,E21F5/02,C09K3/00,110,G21F9/28@Z","(57)【要約】
【課題】既に飛散している粉塵を地面に落下しやすくするとともに、落下した粉塵の再飛散を抑制する。
【解決手段】噴霧器４によってポリカチオンを含む水溶液２を空気中に噴霧し、空気中に浮遊する粉塵１を捕捉して地面に落下させる第１手順と、散水車５によってポリアニオンを含む水溶液３を地面に散布し、前記ポリカチオンを含む水溶液２と混合してポリイオンコンプレックスを形成し、土壌を固化する第２手順とからなる。ポリカチオンを含む水溶液２を空気中に噴霧することによって、ポリカチオンの正電荷と、負に帯電した粉塵１が電気的に結合し、粉塵を地面に落下させる。その後、ポリアニオンを含む水溶液を地面に散布することによって、粉塵を捕捉したポリカチオンとポリアニオンとが反応してポリイオンコンプレックスを形成し、乾燥後はポリイオンコンプレックスと土壌とが絡み合って固定化されるため、落下した粉塵の再飛散が抑制できる。
【選択図】図２
","特開2022-155976","","特許7603509","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-155976/11/ja"
"特開2022-152350","特願2021-055086","2021/03/29","2022/10/12","釜場ピット及び合成スラブ形成方法","戸田建設株式会社","E04B5/40@Z","(57)【要約】
【課題】釜場ピットを有する合成スラブを容易に形成できるようにする。
【解決手段】釜場ピット画定部１２は、側面板及び底面板を有し、上面が開放した釜場ピット空間１１を画定する。脚部３１～３４は、釜場ピット画定部１２から下方へ向けて延び、釜場ピット画定部１２を支持する。固定部１４は、脚部３１～３４の下端に設けられ脚部３１～３４を基礎スラブ１０１の上面に固定する。デッキプレート当接部３６は、前記側面板から外側へ向けて延び、デッキプレート１０２，１０３に当接する。蓋受け部１５は、前記側面板の上端に設けられ、釜場ピット空間１１の上面を覆う蓋１０６を受ける。前記側面板のデッキプレート当接部３６よりも上側の部分が、デッキプレート１０２，１０３とともに、デッキプレート１０２，１０３の上に打設されるコンクリート１０５のための型枠となる。
【選択図】図３
","特開2022-152350","","特許7564041","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-152350/11/ja"
"特開2022-150655","特願2021-053347","2021/03/26","2022/10/07","仮ボルト不要接合装置、及び仮ボルト不要接合装置の撤去方法","戸田建設株式会社","E04G21/18@C","(57)【要約】
【課題】鉄骨柱と梁鉄骨との連結を行う際に仮ボルト不要接合装置と仮設吊り足場との干渉が生じさせず、仮設吊り足場の架け替えを行わなくても済むようにする。
【解決手段】プレート１０下面側において垂下するピン１２と、ピンの外れ止め機構２と、を備え、プレート１０は、梁鉄骨に取り付けるための取付ボルト装着孔１５を備え、外れ止め機構２は、プレート１０上面の支持突起２０に配設された軸部２１と、軸部２１を軸にピン１２外側面に向かい付勢され回動可能である鉤状部材２４と、を備え、鉤状部材２４は、ピン１２外側面に当接する鉤先部２４１と、軸部２１に回動可能にとりつけられたＬ字状部２４３と、Ｌ字状部２４３と鉤先部２４１とを連結し鉤状部材２４中間部分となる連結ピン部２４５とを備え、連結ピン部２４５により鉤先部２４１をＬ字状部２４３に向かい回動させて鉤状部材２４を折り曲げ、鉤状部材２４全体の回動半径を小さくする仮ボルト不要接合装置１。
【選択図】図１
","特開2022-150655","","特許7564039","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-150655/11/ja"
"特開2022-150598","特願2021-053270","2021/03/26","2022/10/07","免震建物","戸田建設株式会社,昭和電線ケーブルシステム株式会社,ＳＷＣＣ株式会社","E04H9/02,331@Z,E04H9/14@Z,F16F15/02@L,F16F15/04@P,E04H9/02,331@A","(57)【要約】
【課題】本発明は、浸水深さが免震機構２２の高さを超えても、免震機構２２への浸水を防ぐことができ、かつ、単純な構成により施工が容易な免震建物１を提供する。
【解決手段】本発明に係る免震建物１は、基礎構造２０から上方へ向かって延びる複数の下部止水壁２４と、上部構造１０から下方へ向かって延びる複数の上部止水壁１６と、を備える。下部止水壁２４のそれぞれは、平面視で一つの免震機構２２を囲み、かつ、上部構造１０に対し間隔を隔てた位置に上端縁２４０を有する。上部止水壁１６のそれぞれは、平面視で一つの下部止水壁２４を囲み、かつ、上端縁２４０よりも低い位置に下端縁１６０を有する。上部構造１０は、上部止水壁１６の内側であって上端縁２４０よりも高い領域を気密に保持するように構成される。
【選択図】図２
","特開2022-150598","","特許7706907","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-150598/11/ja"
"特許7663913","特願2023-511169","2022/03/25","2022/10/06","スパー型洋上風力発電設備用浮体の立て起こし方法","戸田建設株式会社,国立大学法人九州大学","B63B35/00@T,B63B77/10,B63B22/20,B63B35/34@A,F03D13/25","null","WO2022/210358","","特許7663913","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7663913/15/ja"
"特許7642216","特願2023-511170","2022/03/25","2022/10/06","スパー型洋上風力発電設備の施工方法","戸田建設株式会社,国立大学法人九州大学","B63B75/00,B63B35/00@T,B63B22/20,B63B35/34@A,F03D13/25","null","WO2022/210359","","特許7642216","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7642216/15/ja"
"特開2022-148682","特願2021-050452","2021/03/24","2022/10/06","管内伝搬音抑制構造体及び管内伝搬音抑制組立体","学校法人　関西大学,戸田建設株式会社","G10K11/16,100,G10K11/16,140,E04B1/84@B,E04B1/86@J,E04B1/86@L","(57)【要約】
【課題】本発明は、管内伝搬音抑制構造の一部を構成しかつ加工性及び施工性に優れた管内伝搬音抑制構造体２を提供する。
【解決手段】本発明に係る管内伝搬音抑制構造体２は、開口する第１端部２１から第２端部２２へ延びる筒状の外周壁２０と、第２端部２２から外周壁２０の中心軸Ｄに向かって延びる天板３０と、天板３０と第１端部２１との間に設けられ、外周壁２０の内面２３から中心軸Ｄに向かって延びる仕切り板３３と、天板３０と仕切り板３３との間に配置された吸音材４０と、を備える。天板３０及び仕切り板３３は、それぞれ中央で開口する。天板３０の開口の第１開口縁３１は、仕切り板３３の開口の第２開口縁３４と同じ形状を有し、かつ、中心軸Ｄに沿った方向で対向して配置される。吸音材４０は、第１開口縁３１と第２開口縁３４との間を塞ぎ、かつ、内面２３に対して間隔を空けて配置される。
【選択図】図４
","特開2022-148682","","特許7687608","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-148682/11/ja"
"特開2022-148681","特願2021-050451","2021/03/24","2022/10/06","管内伝搬音抑制構造","学校法人　関西大学,戸田建設株式会社","G10K11/16,100,F24F13/02@H,F24F13/24,242","(57)【要約】
【課題】本発明は、優れた騒音低減効果が得られると共に低コスト化を可能とする管内伝搬音抑制構造を提供する。
【解決手段】本発明に係る管内伝搬音抑制構造２は、管体２０と、管体２０の内面に固定され、かつ管体２０の長手方向Ｄに沿って間隔をあけて配置された３枚以上の仕切り板３００と、を備える。隣り合う一方の仕切り板３００の自由端３４０から他方の仕切り板３００の自由端３４０まで延在する吸音材４００と、吸音材４００と内面２２との間に設けられた空気層５０と、を有する第１構造１１と、隣り合う仕切り板３００の自由端側３４０が開口する第２構造１２と、を備える。仕切り板３００は、それぞれ長手方向Ｄと交差して配置され、かつ、仕切り板３００が長手方向Ｄから見て環状に配置される。
【選択図】図１
","特開2022-148681","","特許7651110","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-148681/11/ja"
"特開2022-147922","特願2021-049391","2021/03/24","2022/10/06","冷凍冷蔵施設の外壁システム","株式会社サドル,株式会社青和,戸田建設株式会社","E04B1/76,500@F,E04B1/80,100@B,E04B1/682@A","(57)【要約】
【課題】冷凍施設の外壁の縦目地廻り及び横目地廻りに高度な断熱性能及び防湿、防水性能を備えた冷凍冷蔵施設の外壁システムを提供する。
【解決手段】左右方向に隣接する断熱パネル２の縦目地３ａの表面及び裏面にそれぞれ緊結用ハット形鋼８ａを取付け、表面及び裏面の緊結用ハット形鋼８ａ同士を緊結用ボルト２１により緊結し、隣接する断熱パネル２により形成される縦目地３ａの隙間に縦目地間断熱材４ｂを充填する。
【選択図】図１

","特開2022-147922","","特許7666797","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-147922/11/ja"
"特開2022-146049","特願2021-046832","2021/03/22","2022/10/05","配筋検査装置及び配筋検査方法","株式会社▲高▼松コンストラクショングループ,株式会社ピーエス三菱,株式会社安藤・間,株式会社奥村組,株式会社熊谷組,株式会社松村組,株式会社長谷工コーポレーション,株式会社淺沼組,戸田建設株式会社,五洋建設株式会社,佐藤工業株式会社,西松建設株式会社,青木あすなろ建設株式会社,村本建設株式会社,大末建設株式会社,鉄建建設株式会社,東急建設株式会社,日本国土開発株式会社,飛島建設株式会社,北野建設株式会社,矢作建設工業株式会社,▲高▼松建設株式会社","G01B11/00@H,G01B11/245@H,G06T7/593,E04C5/06,E04G21/12,105@Z,G06T7/00,610","(57)【要約】
【課題】本発明は、色情報が必要ない限り、同一の撮像素子数またはサイズであればカラーカメラによる画像よりも一画素あたりの解像度を高くできるモノクロカメラによる画像を利用して鉄筋の検知精度を向上させると共に、カラーカメラによる同一対象物の画像を用いて検知結果を見やすくすることができる配筋検査装置１０を提供する。
【解決手段】本発明に係る配筋検査装置１０は、第１モノクロカメラ１２と、第２モノクロカメラ１４と、カラーカメラ１６と、本体１１と、第１モノクロカメラ１２及び第２モノクロカメラ１４によって撮影された少なくとも一組の配筋画像に基づいて複数の配筋ラインを含む三次元配筋データを得る合成処理部３０と、カラーカメラ１６で撮影されたカラー配筋画像に複数の配筋ラインを配置するための表示用座標を算出する表示座標計算部３４と、を含む。
【選択図】図２
","特開2022-146049","","特許7546507","拒絶2023-010812","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-146049/11/ja"
"特開2022-135525","特願2021-035397","2021/03/05","2022/09/15","盛土施工管理支援システム","株式会社奥村組,戸田建設株式会社,西松建設株式会社","E02D17/18@Z,G06Q50/08","(57)【要約】
【課題】盛土場の土質情報を表示した画像の信頼性を向上させるとともに、表示を単純化して土質情報を判断し易くする。
【解決手段】土取場ＰｄでバックホウｂｈによりダンプトラックＤｔに土砂Ｓを積み込み盛土場Ｐｍへ運び、荷下ろしし振動ローラＲｖにより締め固める盛土施工において、土取場Ｐｄおよび盛土場Ｐｍで取得されクラウドサーバＳｖに送信される情報により盛土場情報を作成する盛土施工管理支援システムＳＳにおいて、盛土場Ｐｍをメッシュ状の複数のボクセルブロックＶＢに分割し、クラウドサーバＳｖに送られた情報により荷下ろしした土砂Ｓの位置および土質の情報を示した荷下ろし土質情報を作成し、その荷下ろし土質情報と振動ローラＲｖで得られた転圧情報とによって各ボクセルブロックＶＢの土質を判定して盛土場情報を作成し、その盛土場情報の複数のボクセルブロックＶＢを視認可能な状態でモニタＭに表示する。
【選択図】図１
","特開2022-135525","","特許7535836","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-135525/11/ja"
"特開2022-135524","特願2021-035396","2021/03/05","2022/09/15","盛土施工管理支援システム","株式会社奥村組,戸田建設株式会社,西松建設株式会社","E02D17/18@Z,G06Q50/08","(57)【要約】
【課題】盛土場に搬入される盛土材料のトレーサビリティを向上させることができる。
【解決手段】盛土場Ｐｍをメッシュ状の複数のボクセルブロックＶＢに分割し、各ボクセルブロックＶＢの平面視での重心位置Ｐｃを求め、荷下ろし位置Ｐｕを内包するボクセルブロックＶＢと、その周囲のボクセルブロックＶＢとについて、荷下ろし位置Ｐｕから各々のボクセルブロックＶＢの重心位置Ｐｃまでの距離を算出し、その距離により各々のボクセルブロックＶＢの土砂Ｓの混合率を算出し、その算出値により各々のボクセルブロックＶＢの土砂Ｓの土質を判定し、その土質判定情報と転圧情報とにより、土質情報が記録されていない空白のボクセルブロックＶＢを検出し、その空白のボクセルブロックＶＢの周囲のボクセルブロックＶＢの土質により空白のボクセルブロックＶＢの土質を判定する。
【選択図】図１
","特開2022-135524","","特許7568379","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-135524/11/ja"
"特開2022-135523","特願2021-035395","2021/03/05","2022/09/15","盛土施工管理支援システム","株式会社奥村組,戸田建設株式会社,西松建設株式会社","E02D17/18@Z,G06Q50/08","(57)【要約】
【課題】盛土場に搬入される盛土材料のトレーサビリティを向上させる。
【解決手段】土取場ＰｄでバックホウｂｈによりダンプトラックＤｔに土砂Ｓを積み込み盛土場Ｐｍへ運び、盛土場Ｐｍで荷下ろしして盛土を行う盛土施工において、土取場Ｐｄおよび盛土場Ｐｍで取得されクラウドサーバＳｖに送信される情報に基づいて盛土場情報を作成し、盛土施工を管理し支援する。また、盛土場Ｐｍをメッシュ状に配置された複数のボクセルブロックＶＢに分割し、ボクセルブロックＶＢの平面視での重心位置Ｐｃを求め、ダンプトラックＤｔの荷下ろし位置Ｐｕを内包するボクセルブロックＶＢと、その周囲のボクセルブロックＶＢとについて、荷下ろし位置Ｐｕから各ボクセルブロックＶＢの重心位置Ｐｃまでの距離を算出し、その算出結果に基づいて各ボクセルブロックＶＢの土砂Ｓの混合率を算出し、その算出値に基づいて各ボクセルブロックＶＢの土砂Ｓの土質を判定する。
【選択図】図１
","特開2022-135523","","特許7557254","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-135523/11/ja"
"特開2022-135522","特願2021-035394","2021/03/05","2022/09/15","盛土施工管理支援システム","株式会社奥村組,戸田建設株式会社,西松建設株式会社","E02D17/18@Z,G06Q50/08","(57)【要約】
【課題】盛土施工作業に関する記録作業を自動化して管理の効率を向上させる。
【解決手段】土取場Ｐｄと盛土場Ｐｍで取得されクラウドサーバＳｖに送信される情報で盛土施工を管理する。クラウドサーバＳｖには、各バックホウＢｈのビーコンＩＤ情報と、各バックホウＢｈが所定期間に掘削する土砂Ｓの土質が示された土質マスタ情報が記憶される。土取場ＰｄにおいてダンプトラックＤｔの車両情報処理システムは、バックホウＢｈからビーコンＩＤ情報を取得すると、ダンプトラックＤｔの位置、位置を算出した日時、ダンプトラックＤｔの固有情報およびバックホウＢｈのビーコンＩＤ情報をクラウドサーバＳｖに送る。盛土場ＰｍにおいてダンプトラックＤｔの車両情報処理システムは、荷下ろしが検出されると、ダンプトラックＤｔの位置、位置を算出した日時、バックホウＢｈのビーコンＩＤ情報及びダンプトラックＤｔの固有情報をクラウドサーバＳｖに送る。
【選択図】図１
","特開2022-135522","","特許7557253","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-135522/11/ja"
"特開2022-134276","特願2021-033313","2021/03/03","2022/09/15","環境制御システム、環境制御装置、および環境制御方法","戸田建設株式会社","H04M11/00,301,F24F11/54,H04Q9/00,301@D","(57)【要約】
【課題】建物内の利用者の位置や個々の状況に応じて空調環境や照明環境を制御できる環境制御システムを提供する。
【解決手段】本発明の環境制御システム（１）は、建物内の所定のエリアに設置された複数の環境機器（１０、２０、３０、４０）と、固有の識別情報を含む無線信号を送信する無線タグ（６０）と、無線タグ（６０）と対応付けられ、建物内の所定のエリアの環境に関わる環境要望情報を送信する携帯端末（７０）と、無線タグ（６０）から無線信号を受信する無線基地局（５０）と、複数の環境機器、無線基地局（５０）、および携帯端末（７０）とネットワーク経由で接続され、複数の環境機器を制御する環境制御装置（１００）とを備えており、環境制御装置（１００）は、携帯端末（７０）から環境要望情報を受信した場合に、対応する無線タグ（６０）の位置、環境機器の位置、および環境要望情報に基づいて、制御対象となる環境機器を特定し、環境要望情報に応じて制御する。
【選択図】  図１
","特開2022-134276","","特許7772504","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-134276/11/ja"
