entity_id,axis_id,tag_id,tag_value,source_file,evidence,rule_id,snippet
大東建託,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
大林組,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
大林組,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
小林製薬,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
小林製薬,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
山善,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
山善,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
川崎汽船,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
川崎汽船,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
戸田建設,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
戸田建設,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
日本紙パルプ商事,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本紙パルプ商事,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
日本郵船,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
日本郵船,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
横河電機_removed,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
横河電機_removed,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
王子ホールディングス,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
王子ホールディングス,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
豊田通商,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
豊田通商,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
酉島製作所（サステナビリティ）,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
酉島製作所（サステナビリティ）,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
長瀬産業,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
長瀬産業,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
阪和興業,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
阪和興業,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
静岡ガス,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
静岡ガス,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,core_score,preferred_supplier_policy_linked_to_emissions,unk,,,core_yes_count,
高砂熱学工業,struct::Scope3,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::イノベーション,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::ガバナンス,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::サプライチェーン,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::事業転換,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::全体,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::規制対応,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
高砂熱学工業,struct::透明性,preferred_supplier_policy_linked_to_emissions,unk,,,structure_core_yes,
JR西日本,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
JR西日本,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
JR西日本,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
アズビル,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
アズビル,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
イトーキ,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
イトーキ,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
オムロン,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
オムロン,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
キリンホールディングス,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
キリンホールディングス,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
サカタインクス,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
サカタインクス,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
シンフォニアテクノロジー,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
シンフォニアテクノロジー,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
ダイフク,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイフク,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
ダイヘン,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
ダイヘン,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
マブチモーター,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
マブチモーター,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
三井物産,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三井物産,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
三浦工業,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
三浦工業,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
丸紅,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
丸紅,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
九州旅客鉄道,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
九州旅客鉄道,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
伊藤忠商事,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
伊藤忠商事,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
住友林業,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
住友林業,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
双日_removed,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
双日_removed,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
商船三井,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::サプライチェーン,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::事業転換,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::全体,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::規制対応,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
商船三井,struct::透明性,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
大成建設_removed,core_score,low_carbon_business_mentioned,yes,,yes,core_yes_count,
大成建設_removed,struct::Scope3,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
大成建設_removed,struct::イノベーション,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
大成建設_removed,struct::ガバナンス,low_carbon_business_mentioned,yes,,yes,structure_core_yes,
